Login,Action_num,Action_zone,Action_type,Action_time,Duration,Action_area
М211БЭКСТ087,24,ZoneReqText1,Click,1639741679,8,Request
М211БЭКСТ087,25,ZoneEssayText,Click,1639741687,5,Essay
М211БЭКСТ087,26,ZoneEssayText,Click,1639741692,115,Essay
М211БЭКСТ087,27,ZoneEssayText,Click,1639741807,1,Essay
М211БЭКСТ087,28,ZoneEssayText,Click,1639741808,24,Essay
М211БЭКСТ087,29,ZoneEssayText,Click,1639741832,59,Essay
М211БЭКСТ087,30,ZoneEssayText,Click,1639741891,1,Essay
М211БЭКСТ087,31,ZoneEssayText,Click,1639741892,19,Essay
М211БЭКСТ087,32,ZoneEssayText,Click,1639741911,7,Essay
М211БЭКСТ087,33,ZoneEssayText,Click,1639741918,16,Essay
М211БЭКСТ087,34,ZoneEndButton,Click,1639741934,4,End
М211БЭКСТ087,35,ZoneEndPopupYes,Click,1639741938,2,End
М211БЭКСТ087,36,,,1639741940,0,
М211БЭКСТ089,1,ZoneReqText1,Click,1639770287,2,Request
М211БЭКСТ089,2,ZoneReqEngine1,Click,1639770289,5,Request
М211БЭКСТ089,3,ZoneReqEngine1,Click,1639770294,6,Request
М211БЭКСТ089,4,ZoneReqText1,Click,1639770300,6,Request
М211БЭКСТ089,5,ZoneArgSource1,Click,1639770306,9,Argument
М211БЭКСТ089,6,ZoneArgRadio1,Click,1639770315,0,Argument
М211БЭКСТ089,7,ZoneArgRadio1,Click,1639770315,4,Argument
М211БЭКСТ089,8,ZoneEssayText,Click,1639770319,5,Essay
М211БЭКСТ089,9,ZoneReqPlusButton,Click,1639770324,3,Request
М211БЭКСТ089,10,ZoneReqMinusButton2,Click,1639770327,1,Request
М211БЭКСТ089,11,ZoneReqText1,Click,1639770328,7,Request
М211БЭКСТ089,12,ZoneArgSource1,Click,1639770335,4,Argument
М211БЭКСТ089,13,ZoneArgRadio1,Click,1639770339,0,Argument
М211БЭКСТ089,14,ZoneArgRadio1,Click,1639770339,1,Argument
М211БЭКСТ089,15,ZoneReqEngine1,Click,1639770340,1,Request
М211БЭКСТ089,16,ZoneReqEngine1,Click,1639770341,1,Request
М211БЭКСТ089,17,ZoneArgSource1,Click,1639770342,2,Argument
М211БЭКСТ089,18,ZoneReqText1,Click,1639770344,1,Request
М211БЭКСТ089,19,ZoneReqText1,Click,1639770345,8,Request
М211БЭКСТ089,20,ZoneApp,Pause,1639770353,47,AppPause
М211БЭКСТ089,21,ZoneApp,Resume,1639770400,8,AppResume
М211БЭКСТ089,22,ZoneApp,Pause,1639770408,2,AppPause
М211БЭКСТ089,23,ZoneApp,Resume,1639770410,11,AppResume
М211БЭКСТ089,24,ZoneArgText1,Click,1639770421,1,Argument
М211БЭКСТ089,25,ZoneArgSource1,Click,1639770422,4,Argument
М211БЭКСТ089,26,ZoneApp,Pause,1639770426,3,AppPause
М211БЭКСТ089,27,ZoneApp,Resume,1639770429,2,AppResume
М211БЭКСТ089,28,ZoneArgText1,Click,1639770431,2,Argument
М211БЭКСТ089,29,ZoneArgPlusButton,Click,1639770433,6,Argument
М211БЭКСТ089,30,ZoneArgRadio2,Click,1639770439,1,Argument
М211БЭКСТ089,31,ZoneArgRadio2,Click,1639770440,1,Argument
М211БЭКСТ089,32,ZoneArgText1,Click,1639770441,1,Argument
М211БЭКСТ089,33,ZoneArgText1,Click,1639770442,0,Argument
М211БЭКСТ089,34,ZoneArgText2,Click,1639770442,4,Argument
М211БЭКСТ089,35,ZoneArgText2,Click,1639770446,2,Argument
М211БЭКСТ089,36,ZoneArgText2,Click,1639770448,11,Argument
М211БЭКСТ089,37,ZoneApp,Pause,1639770459,3,AppPause
М211БЭКСТ089,38,ZoneApp,Resume,1639770462,37,AppResume
М211БЭКСТ089,39,ZoneArgSource1,Click,1639770499,3,Argument
М211БЭКСТ089,40,ZoneArgSource1,Click,1639770502,2,Argument
М211БЭКСТ089,41,ZoneArgSource2,Click,1639770504,1,Argument
М211БЭКСТ089,42,ZoneArgPlusButton,Click,1639770505,0,Argument
М211БЭКСТ089,43,ZoneArgMinusButton3,Click,1639770505,3,Argument
М211БЭКСТ089,44,ZoneArgRadio1,Click,1639770508,1,Argument
М211БЭКСТ089,45,ZoneArgRadio1,Click,1639770509,1,Argument
М211БЭКСТ089,46,ZoneArgMinusButton2,Click,1639770510,0,Argument
М211БЭКСТ089,47,ZoneArgText1,Click,1639770510,2,Argument
М211БЭКСТ089,48,ZoneEssayText,Click,1639770512,2,Essay
М211БЭКСТ089,49,ZoneEndButton,Click,1639770514,63,End
М211БЭКСТ089,50,ZoneEndPopupYes,Click,1639770577,2,End
М211БЭКСТ089,51,,,1639770579,0,
М211БЭКСТ090,1,ZoneReqText1,Click,1639831259,3,Request
М211БЭКСТ090,2,ZoneReqEngine1,Click,1639831262,1,Request
М211БЭКСТ090,3,ZoneArgRadio1,Click,1639831263,2,Argument
М211БЭКСТ090,4,ZoneArgRadio1,Click,1639831265,2,Argument
М211БЭКСТ090,5,ZoneEssayText,Click,1639831267,4,Essay
М211БЭКСТ090,6,ZoneEssaySourceButton,Click,1639831271,5,Essay
М211БЭКСТ090,7,ZoneSourceMessageOk,Click,1639831276,3,Source
М211БЭКСТ090,8,ZoneArgText1,Click,1639831279,5,Argument
М211БЭКСТ090,9,ZoneReqText1,Click,1639831284,2,Request
М211БЭКСТ090,10,ZoneReqPlusButton,Click,1639831286,3,Request
М211БЭКСТ090,11,ZoneReqMinusButton2,Click,1639831289,2,Request
М211БЭКСТ090,12,ZoneReqText1,Click,1639831291,9,Request
М211БЭКСТ090,13,ZoneReqText1,Click,1639831300,1,Request
М211БЭКСТ090,14,ZoneReqText1,Click,1639831301,11,Request
М211БЭКСТ090,15,ZoneEssaySourceButton,Click,1639831312,12,Essay
М211БЭКСТ090,16,ZoneSourceMessageOk,Click,1639831324,1,Source
М211БЭКСТ090,17,ZoneEssayText,Click,1639831325,1,Essay
М211БЭКСТ090,18,ZoneEssaySourceButton,Click,1639831326,208,Essay
М211БЭКСТ090,19,ZoneSourceMessageOk,Click,1639831534,8,Source
М211БЭКСТ090,20,ZoneEssayText,Click,1639831542,2,Essay
М211БЭКСТ090,21,ZoneEssaySourceButton,Click,1639831544,1,Essay
М211БЭКСТ090,22,ZoneSourcePopupLink,Click,1639831545,2,Source
М211БЭКСТ090,23,ZoneApp,Pause,1639831547,1,AppPause
М211БЭКСТ090,24,ZoneApp,Resume,1639831548,9,AppResume
М211БЭКСТ090,25,ZoneSourcePopupAdd,Click,1639831557,2,Source
М211БЭКСТ090,26,ZoneEssayText,Click,1639831559,3,Essay
М211БЭКСТ090,27,ZoneArgText1,Click,1639831562,3,Argument
М211БЭКСТ090,28,ZoneEssayText,Click,1639831565,10,Essay
М211БЭКСТ090,29,ZoneEssayText,Click,1639831575,2,Essay
М211БЭКСТ090,30,ZoneEssayText,Click,1639831577,1,Essay
М211БЭКСТ090,31,ZoneEssayText,Click,1639831578,0,Essay
М211БЭКСТ090,32,ZoneEssayText,Click,1639831578,1,Essay
М211БЭКСТ090,33,ZoneEssayText,Click,1639831579,3,Essay
М211БЭКСТ090,34,ZoneEssayText,Click,1639831582,3,Essay
М211БЭКСТ090,35,ZoneEssayText,Click,1639831585,1,Essay
М211БЭКСТ090,36,ZoneEssayText,Click,1639831586,1,Essay
М211БЭКСТ090,37,ZoneEssayText,Click,1639831587,84,Essay
М211БЭКСТ090,38,ZoneApp,Pause,1639831671,0,AppPause
М211БЭКСТ090,39,ZoneApp,Resume,1639831671,2,AppResume
М211БЭКСТ090,40,ZoneEssayText,Click,1639831673,3,Essay
М211БЭКСТ090,41,ZoneApp,Pause,1639831676,0,AppPause
М211БЭКСТ090,42,ZoneApp,Resume,1639831676,2,AppResume
М211БЭКСТ090,43,ZoneEssayText,Click,1639831678,2,Essay
М211БЭКСТ090,44,ZoneEssayText,Click,1639831680,2,Essay
М211БЭКСТ090,45,ZoneEssayText,Click,1639831682,3,Essay
М211БЭКСТ090,46,ZoneEssayText,Click,1639831685,2,Essay
М211БЭКСТ090,47,ZoneEssayText,Click,1639831687,1,Essay
М211БЭКСТ090,48,ZoneEssayText,Click,1639831688,1,Essay
М211БЭКСТ090,49,ZoneEssayText,Click,1639831689,0,Essay
М211БЭКСТ090,50,ZoneApp,Pause,1639831689,0,AppPause
М211БЭКСТ090,51,ZoneApp,Resume,1639831689,3,AppResume
М211БЭКСТ090,52,ZoneEssayText,Click,1639831692,4,Essay
М211БЭКСТ090,53,ZoneApp,Pause,1639831696,3,AppPause
М211БЭКСТ090,54,ZoneApp,Resume,1639831699,7,AppResume
М211БЭКСТ090,55,ZoneEssayText,Click,1639831706,3,Essay
М211БЭКСТ090,56,ZoneEssayText,Click,1639831709,2,Essay
М211БЭКСТ090,57,ZoneEssaySourceButton,Click,1639831711,2,Essay
М211БЭКСТ090,58,ZoneSourcePopupCancel,Click,1639831713,2,Source
М211БЭКСТ090,59,ZoneEssayText,Click,1639831715,1,Essay
М211БЭКСТ090,60,ZoneEssayText,Click,1639831716,1,Essay
М211БЭКСТ090,61,ZoneEssayText,Click,1639831717,4,Essay
М211БЭКСТ090,62,ZoneEssaySourceButton,Click,1639831721,1,Essay
М211БЭКСТ090,63,ZoneSourcePopupLink,Click,1639831722,1,Source
М211БЭКСТ090,64,ZoneSourcePopupAdd,Click,1639831723,2,Source
М211БЭКСТ090,65,ZoneEssayText,Click,1639831725,1,Essay
М211БЭКСТ090,66,ZoneEssayText,Click,1639831726,5,Essay
М211БЭКСТ090,67,ZoneEssayText,Click,1639831731,5,Essay
М211БЭКСТ090,68,ZoneEssaySourceButton,Click,1639831736,1,Essay
М211БЭКСТ090,69,ZoneSourceMessageOk,Click,1639831737,2,Source
М211БЭКСТ090,70,ZoneEssayText,Click,1639831739,2,Essay
М211БЭКСТ090,71,ZoneEssayText,Click,1639831741,1,Essay
М211БЭКСТ090,72,ZoneEssaySourceButton,Click,1639831742,2,Essay
М211БЭКСТ090,73,ZoneSourcePopupLink,Click,1639831744,1,Source
М211БЭКСТ090,74,ZoneSourcePopupAdd,Click,1639831745,1,Source
М211БЭКСТ090,75,ZoneEssayText,Click,1639831746,2,Essay
М211БЭКСТ090,76,ZoneApp,Pause,1639831748,0,AppPause
М211БЭКСТ090,77,ZoneApp,Resume,1639831748,1,AppResume
М211БЭКСТ090,78,ZoneArgSource1,Click,1639831749,2,Argument
М211БЭКСТ090,79,ZoneEndButton,Click,1639831751,66,End
М211БЭКСТ090,80,ZoneEndPopupYes,Click,1639831817,3,End
М211БЭКСТ090,81,,,1639831820,0,
М211БЭКСТ094,1,ZoneReqEngine1,Click,1639827002,18,Request
М211БЭКСТ094,2,ZoneEssaySourceButton,Click,1639827020,6,Essay
М211БЭКСТ094,3,ZoneSourceMessageOk,Click,1639827026,3,Source
М211БЭКСТ094,4,ZoneArgText1,Click,1639827029,29,Argument
М211БЭКСТ094,5,ZoneReqPlusButton,Click,1639827058,8,Request
М211БЭКСТ094,6,ZoneReqPlusButton,Click,1639827066,0,Request
М211БЭКСТ094,7,ZoneReqPlusButton,Click,1639827066,1,Request
М211БЭКСТ094,8,ZoneArgPlusButton,Click,1639827067,1,Argument
М211БЭКСТ094,9,ZoneArgPlusButton,Click,1639827068,1,Argument
М211БЭКСТ094,10,ZoneArgPlusButton,Click,1639827069,0,Argument
М211БЭКСТ094,11,ZoneApp,Pause,1639827069,22,AppPause
М211БЭКСТ094,12,ZoneApp,Resume,1639827091,31,AppResume
М211БЭКСТ094,13,ZoneReqText1,Click,1639827122,1,Request
М211БЭКСТ094,14,ZoneReqText1,Click,1639827123,13,Request
М211БЭКСТ094,15,ZoneReqText1,Click,1639827136,1,Request
М211БЭКСТ094,16,ZoneApp,Pause,1639827137,1,AppPause
М211БЭКСТ094,17,ZoneApp,Resume,1639827138,29,AppResume
М211БЭКСТ094,18,ZoneArgRadio1,Click,1639827167,8,Argument
М211БЭКСТ094,19,ZoneReqText1,Click,1639827175,4,Request
М211БЭКСТ094,20,ZoneArgSource1,Click,1639827179,2,Argument
М211БЭКСТ094,21,ZoneReqText1,Click,1639827181,3,Request
М211БЭКСТ094,22,ZoneReqEngine1,Click,1639827184,3,Request
М211БЭКСТ094,23,ZoneReqText1,Click,1639827187,4,Request
М211БЭКСТ094,24,ZoneArgText1,Click,1639827191,2,Argument
М211БЭКСТ094,25,ZoneApp,Pause,1639827193,3,AppPause
М211БЭКСТ094,26,ZoneApp,Resume,1639827196,49,AppResume
М211БЭКСТ094,27,ZoneApp,Pause,1639827245,1,AppPause
М211БЭКСТ094,28,ZoneApp,Resume,1639827246,119,AppResume
М211БЭКСТ094,29,ZoneReqText1,Click,1639827365,6,Request
М211БЭКСТ094,30,ZoneArgText1,Click,1639827371,2,Argument
М211БЭКСТ094,31,ZoneApp,Pause,1639827373,1,AppPause
М211БЭКСТ094,32,ZoneApp,Resume,1639827374,2,AppResume
М211БЭКСТ094,33,ZoneArgText1,Click,1639827376,5,Argument
М211БЭКСТ094,34,ZoneApp,Pause,1639827381,22,AppPause
М211БЭКСТ094,35,ZoneApp,Resume,1639827403,9,AppResume
М211БЭКСТ094,36,ZoneArgSource1,Click,1639827412,53,Argument
М211БЭКСТ094,37,ZoneEssayText,Click,1639827465,5,Essay
М211БЭКСТ094,38,ZoneArgSource1,Click,1639827470,1,Argument
М211БЭКСТ094,39,ZoneApp,Pause,1639827471,1,AppPause
М211БЭКСТ094,40,ZoneApp,Resume,1639827472,9,AppResume
М211БЭКСТ094,41,ZoneArgSource1,Click,1639827481,3,Argument
М211БЭКСТ094,42,ZoneArgSource1,Click,1639827484,0,Argument
М211БЭКСТ094,43,ZoneArgSource2,Click,1639827484,3,Argument
М211БЭКСТ094,44,ZoneReqText2,Click,1639827487,7,Request
М211БЭКСТ094,45,ZoneApp,Pause,1639827494,1,AppPause
М211БЭКСТ094,46,ZoneApp,Resume,1639827495,39,AppResume
М211БЭКСТ094,47,ZoneReqEngine2,Click,1639827534,12,Request
М211БЭКСТ094,48,ZoneReqText2,Click,1639827546,3,Request
М211БЭКСТ094,49,ZoneArgText2,Click,1639827549,1,Argument
М211БЭКСТ094,50,ZoneArgRadio2,Click,1639827550,1,Argument
М211БЭКСТ094,51,ZoneArgText2,Click,1639827551,2,Argument
М211БЭКСТ094,52,ZoneApp,Pause,1639827553,1,AppPause
М211БЭКСТ094,53,ZoneApp,Resume,1639827554,18,AppResume
М211БЭКСТ094,54,ZoneArgText2,Click,1639827572,1,Argument
М211БЭКСТ094,55,ZoneArgText2,Click,1639827573,11,Argument
М211БЭКСТ094,56,ZoneArgText2,Click,1639827584,20,Argument
М211БЭКСТ094,57,ZoneArgText2,Click,1639827604,5,Argument
М211БЭКСТ094,58,ZoneArgText2,Click,1639827609,1,Argument
М211БЭКСТ094,59,ZoneArgSource2,Click,1639827610,19,Argument
М211БЭКСТ094,60,ZoneArgText2,Click,1639827629,2,Argument
М211БЭКСТ094,61,ZoneArgSource2,Click,1639827631,2,Argument
М211БЭКСТ094,62,ZoneApp,Pause,1639827633,2,AppPause
М211БЭКСТ094,63,ZoneApp,Resume,1639827635,3,AppResume
М211БЭКСТ094,64,ZoneArgText3,Click,1639827638,2,Argument
М211БЭКСТ094,65,ZoneArgText3,Click,1639827640,1,Argument
М211БЭКСТ094,66,ZoneApp,Pause,1639827641,1,AppPause
М211БЭКСТ094,67,ZoneApp,Resume,1639827642,45,AppResume
М211БЭКСТ094,68,ZoneApp,Pause,1639827687,5,AppPause
М211БЭКСТ094,69,ZoneApp,Resume,1639827692,2,AppResume
М211БЭКСТ094,70,ZoneArgText3,Click,1639827694,2,Argument
М211БЭКСТ094,71,ZoneArgRadio3,Click,1639827696,1,Argument
М211БЭКСТ094,72,ZoneArgText3,Click,1639827697,2,Argument
М211БЭКСТ094,73,ZoneArgText3,Click,1639827699,1,Argument
М211БЭКСТ094,74,ZoneApp,Pause,1639827700,1,AppPause
М211БЭКСТ094,75,ZoneApp,Resume,1639827701,14,AppResume
М211БЭКСТ094,76,ZoneApp,Pause,1639827715,28,AppPause
М211БЭКСТ094,77,ZoneApp,Resume,1639827743,4,AppResume
М211БЭКСТ094,78,ZoneArgText3,Click,1639827747,4,Argument
М211БЭКСТ094,79,ZoneArgText3,Click,1639827751,9,Argument
М211БЭКСТ094,80,ZoneApp,Pause,1639827760,9,AppPause
М211БЭКСТ094,81,ZoneApp,Resume,1639827769,2,AppResume
М211БЭКСТ094,82,ZoneArgSource2,Click,1639827771,3,Argument
М211БЭКСТ094,83,ZoneApp,Pause,1639827774,1,AppPause
М211БЭКСТ094,84,ZoneApp,Resume,1639827775,8,AppResume
М211БЭКСТ094,85,ZoneArgText3,Click,1639827783,2,Argument
М211БЭКСТ094,86,ZoneArgText3,Click,1639827785,0,Argument
М211БЭКСТ094,87,ZoneArgText3,Click,1639827785,1,Argument
М211БЭКСТ094,88,ZoneApp,Pause,1639827786,10,AppPause
М211БЭКСТ094,89,ZoneApp,Resume,1639827796,6,AppResume
М211БЭКСТ094,90,ZoneArgText3,Click,1639827802,2,Argument
М211БЭКСТ094,91,ZoneArgText3,Click,1639827804,1,Argument
М211БЭКСТ094,92,ZoneArgText3,Click,1639827805,34,Argument
М211БЭКСТ094,93,ZoneArgText3,Click,1639827839,3,Argument
М211БЭКСТ094,94,ZoneArgText3,Click,1639827842,1,Argument
М211БЭКСТ094,95,ZoneArgText4,Click,1639827843,29,Argument
М211БЭКСТ094,96,ZoneArgPlusButton,Click,1639827872,2,Argument
М211БЭКСТ094,97,ZoneArgText4,Click,1639827874,3,Argument
М211БЭКСТ094,98,ZoneApp,Pause,1639827877,1,AppPause
М211БЭКСТ094,99,ZoneApp,Resume,1639827878,30,AppResume
М211БЭКСТ094,100,ZoneApp,Pause,1639827908,4,AppPause
М211БЭКСТ094,101,ZoneApp,Resume,1639827912,74,AppResume
М211БЭКСТ094,102,ZoneArgText4,Click,1639827986,2,Argument
М211БЭКСТ094,103,ZoneArgRadio4,Click,1639827988,1,Argument
М211БЭКСТ094,104,ZoneArgText4,Click,1639827989,2,Argument
М211БЭКСТ094,105,ZoneApp,Pause,1639827991,12,AppPause
М211БЭКСТ094,106,ZoneApp,Resume,1639828003,13,AppResume
М211БЭКСТ094,107,ZoneReqText3,Click,1639828016,2,Request
М211БЭКСТ094,108,ZoneReqEngine3,Click,1639828018,12,Request
М211БЭКСТ094,109,ZoneArgRadio5,Click,1639828030,2,Argument
М211БЭКСТ094,110,ZoneArgPlusButton,Click,1639828032,2,Argument
М211БЭКСТ094,111,ZoneArgText5,Click,1639828034,1,Argument
М211БЭКСТ094,112,ZoneApp,Pause,1639828035,2,AppPause
М211БЭКСТ094,113,ZoneApp,Resume,1639828037,4,AppResume
М211БЭКСТ094,114,ZoneApp,Pause,1639828041,18,AppPause
М211БЭКСТ094,115,ZoneApp,Resume,1639828059,6,AppResume
М211БЭКСТ094,116,ZoneArgText5,Click,1639828065,2,Argument
М211БЭКСТ094,117,ZoneArgText5,Click,1639828067,1,Argument
М211БЭКСТ094,118,ZoneArgText5,Click,1639828068,1,Argument
М211БЭКСТ094,119,ZoneApp,Pause,1639828069,7,AppPause
М211БЭКСТ094,120,ZoneApp,Resume,1639828076,2,AppResume
М211БЭКСТ094,121,ZoneArgText5,Click,1639828078,2,Argument
М211БЭКСТ094,122,ZoneArgText5,Click,1639828080,1,Argument
М211БЭКСТ094,123,ZoneApp,Pause,1639828081,7,AppPause
М211БЭКСТ094,124,ZoneApp,Resume,1639828088,1,AppResume
М211БЭКСТ094,125,ZoneArgText5,Click,1639828089,3,Argument
М211БЭКСТ094,126,ZoneArgText5,Click,1639828092,0,Argument
М211БЭКСТ094,127,ZoneEssayText,Click,1639828092,56,Essay
М211БЭКСТ094,128,ZoneEssayText,Click,1639828148,9,Essay
М211БЭКСТ094,129,ZoneArgSource5,Click,1639828157,9,Argument
М211БЭКСТ094,130,ZoneApp,Pause,1639828166,1,AppPause
М211БЭКСТ094,131,ZoneApp,Resume,1639828167,2,AppResume
М211БЭКСТ094,132,ZoneEssayText,Click,1639828169,3,Essay
М211БЭКСТ094,133,ZoneEssayText,Click,1639828172,0,Essay
М211БЭКСТ094,134,ZoneEssayText,Click,1639828172,31,Essay
М211БЭКСТ094,135,ZoneApp,Pause,1639828203,1,AppPause
М211БЭКСТ094,136,ZoneApp,Resume,1639828204,34,AppResume
М211БЭКСТ094,137,ZoneArgText6,Click,1639828238,2,Argument
М211БЭКСТ094,138,ZoneArgRadio6,Click,1639828240,1,Argument
М211БЭКСТ094,139,ZoneArgText6,Click,1639828241,1,Argument
М211БЭКСТ094,140,ZoneArgSource6,Click,1639828242,7,Argument
М211БЭКСТ094,141,ZoneArgMinusButton6,Click,1639828249,3,Argument
М211БЭКСТ094,142,ZoneArgSource3,Click,1639828252,1,Argument
М211БЭКСТ094,143,ZoneReqText4,Click,1639828253,2,Request
М211БЭКСТ094,144,ZoneApp,Pause,1639828255,2,AppPause
М211БЭКСТ094,145,ZoneApp,Resume,1639828257,20,AppResume
М211БЭКСТ094,146,ZoneApp,Pause,1639828277,1,AppPause
М211БЭКСТ094,147,ZoneApp,Resume,1639828278,2,AppResume
М211БЭКСТ094,148,ZoneReqText4,Click,1639828280,9,Request
М211БЭКСТ094,149,ZoneReqEngine4,Click,1639828289,4,Request
М211БЭКСТ094,150,ZoneEssayText,Click,1639828293,2,Essay
М211БЭКСТ094,151,ZoneApp,Pause,1639828295,16,AppPause
М211БЭКСТ094,152,ZoneApp,Resume,1639828311,8,AppResume
М211БЭКСТ094,153,ZoneApp,Pause,1639828319,5,AppPause
М211БЭКСТ094,154,ZoneApp,Resume,1639828324,6,AppResume
М211БЭКСТ094,155,ZoneApp,Pause,1639828330,1,AppPause
М211БЭКСТ094,156,ZoneApp,Resume,1639828331,13,AppResume
М211БЭКСТ094,157,ZoneApp,Pause,1639828344,3,AppPause
М211БЭКСТ094,158,ZoneApp,Resume,1639828347,347,AppResume
М211БЭКСТ094,159,ZoneEssayText,Click,1639828694,1,Essay
М211БЭКСТ094,160,ZoneEssayText,Click,1639828695,3,Essay
М211БЭКСТ094,161,ZoneEssayText,Click,1639828698,22,Essay
М211БЭКСТ094,162,ZoneEssaySourceButton,Click,1639828720,1,Essay
М211БЭКСТ094,163,ZoneSourcePopupLink,Click,1639828721,1,Source
М211БЭКСТ094,164,ZoneSourcePopupCancel,Click,1639828722,2,Source
М211БЭКСТ094,165,ZoneArgSource5,Click,1639828724,1,Argument
М211БЭКСТ094,166,ZoneEssayText,Click,1639828725,4,Essay
М211БЭКСТ094,167,ZoneEssayText,Click,1639828729,2,Essay
М211БЭКСТ094,168,ZoneEssaySourceButton,Click,1639828731,1,Essay
М211БЭКСТ094,169,ZoneSourcePopupLink,Click,1639828732,1,Source
М211БЭКСТ094,170,ZoneSourcePopupAdd,Click,1639828733,1,Source
М211БЭКСТ094,171,ZoneEssayText,Click,1639828734,1,Essay
М211БЭКСТ094,172,ZoneEssayText,Click,1639828735,59,Essay
М211БЭКСТ094,173,ZoneEssayText,Click,1639828794,47,Essay
М211БЭКСТ094,174,ZoneEssayText,Click,1639828841,4,Essay
М211БЭКСТ094,175,ZoneEssaySourceButton,Click,1639828845,1,Essay
М211БЭКСТ094,176,ZoneApp,Pause,1639828846,1,AppPause
М211БЭКСТ094,177,ZoneApp,Resume,1639828847,2,AppResume
М211БЭКСТ094,178,ZoneSourcePopupLink,Click,1639828849,1,Source
М211БЭКСТ094,179,ZoneSourcePopupAdd,Click,1639828850,2,Source
М211БЭКСТ094,180,ZoneEssayText,Click,1639828852,3,Essay
М211БЭКСТ094,181,ZoneApp,Pause,1639828855,2,AppPause
М211БЭКСТ094,182,ZoneApp,Resume,1639828857,33,AppResume
М211БЭКСТ094,183,ZoneEssayText,Click,1639828890,4,Essay
М211БЭКСТ094,184,ZoneEssaySourceButton,Click,1639828894,3,Essay
М211БЭКСТ094,185,ZoneSourcePopupLink,Click,1639828897,1,Source
М211БЭКСТ094,186,ZoneSourcePopupAdd,Click,1639828898,1,Source
М211БЭКСТ094,187,ZoneEssayText,Click,1639828899,2,Essay
М211БЭКСТ094,188,ZoneEssayText,Click,1639828901,112,Essay
М211БЭКСТ094,189,ZoneEssayText,Click,1639829013,7,Essay
М211БЭКСТ094,190,ZoneEssayText,Click,1639829020,3,Essay
М211БЭКСТ094,191,ZoneEssayText,Click,1639829023,5,Essay
М211БЭКСТ094,192,ZoneEssayText,Click,1639829028,8,Essay
М211БЭКСТ094,193,ZoneEssayText,Click,1639829036,2,Essay
М211БЭКСТ094,194,ZoneApp,Pause,1639829038,0,AppPause
М211БЭКСТ094,195,ZoneApp,Resume,1639829038,3,AppResume
М211БЭКСТ094,196,ZoneEssayText,Click,1639829041,3,Essay
М211БЭКСТ094,197,ZoneApp,Pause,1639829044,5,AppPause
М211БЭКСТ094,198,ZoneApp,Resume,1639829049,51,AppResume
М211БЭКСТ094,199,ZoneEssayText,Click,1639829100,14,Essay
М211БЭКСТ094,200,ZoneEssayText,Click,1639829114,1,Essay
М211БЭКСТ094,201,ZoneEssayText,Click,1639829115,4,Essay
М211БЭКСТ094,202,ZoneEssayText,Click,1639829119,94,Essay
М211БЭКСТ094,203,ZoneEssayText,Click,1639829213,14,Essay
М211БЭКСТ094,204,ZoneEssayText,Click,1639829227,1,Essay
М211БЭКСТ094,205,ZoneEssayText,Click,1639829228,9,Essay
М211БЭКСТ094,206,ZoneEssayText,Click,1639829237,1,Essay
М211БЭКСТ094,207,ZoneEssayText,Click,1639829238,1,Essay
М211БЭКСТ094,208,ZoneEssayText,Click,1639829239,9,Essay
М211БЭКСТ094,209,ZoneEssayText,Click,1639829248,2,Essay
М211БЭКСТ094,210,ZoneEssayText,Click,1639829250,51,Essay
М211БЭКСТ094,211,ZoneEssayText,Click,1639829301,15,Essay
М211БЭКСТ094,212,ZoneEssayText,Click,1639829316,2,Essay
М211БЭКСТ094,213,ZoneArgSource4,Click,1639829318,5,Argument
М211БЭКСТ094,214,ZoneArgMinusButton4,Click,1639829323,6,Argument
М211БЭКСТ094,215,ZoneEssayText,Click,1639829329,8,Essay
М211БЭКСТ094,216,ZoneEssayText,Click,1639829337,26,Essay
М211БЭКСТ094,217,ZoneEssayText,Click,1639829363,3,Essay
М211БЭКСТ094,218,ZoneEssayText,Click,1639829366,24,Essay
М211БЭКСТ094,219,ZoneEssayText,Click,1639829390,16,Essay
М211БЭКСТ094,220,ZoneEssayText,Click,1639829406,13,Essay
М211БЭКСТ094,221,ZoneEssayText,Click,1639829419,11,Essay
М211БЭКСТ094,222,ZoneEssayText,Click,1639829430,2,Essay
М211БЭКСТ094,223,ZoneEssayText,Click,1639829432,49,Essay
М211БЭКСТ094,224,ZoneEssayText,Click,1639829481,5,Essay
М211БЭКСТ094,225,ZoneEssayText,Click,1639829486,62,Essay
М211БЭКСТ094,226,ZoneEssayText,Click,1639829548,13,Essay
М211БЭКСТ094,227,ZoneEndButton,Click,1639829561,4,End
М211БЭКСТ094,228,ZoneEndPopupYes,Click,1639829565,2,End
М211БЭКСТ094,229,,,1639829567,0,
М211БЭКСТ101,1,ZoneApp,Pause,1639830347,9,AppPause
М211БЭКСТ101,2,ZoneApp,Resume,1639830356,79,AppResume
М211БЭКСТ101,3,ZoneApp,Resume,1639830435,0,AppResume
М211БЭКСТ101,4,ZoneReqEngine1,Click,1639830435,24,Request
М211БЭКСТ101,5,ZoneArgSource1,Click,1639830459,12,Argument
М211БЭКСТ101,6,ZoneArgRadio1,Click,1639830471,2,Argument
М211БЭКСТ101,7,ZoneApp,Pause,1639830473,7,AppPause
М211БЭКСТ101,8,ZoneApp,Resume,1639830480,161,AppResume
М211БЭКСТ101,9,ZoneApp,Resume,1639830641,0,AppResume
